chrom	start	end	value
2	37041480	37041480	0.78
2	37241050	37241050	0.6353
2	37458668	37458668	0.6944
2	37505105	37505105	0.6667
2	37506939	37506939	0.641
2	37599963	37599963	0.6167
2	38298203	38298203	0.64
2	38537579	38537579	0.6974
2	38604351	38604351	0.32
2	39025555	39025555	0.3462
2	39050141	39050141	0.2787
2	39507417	39507417	0.3125
2	39993167	39993167	0.5914
2	40403104	40403104	0.6047
2	42165754	42165754	0.3661
2	43797619	43797619	0.2097
2	43804229	43804229	0.2411
2	43903066	43903066	0.3243
2	43903354	43903354	0.2963
2	43931176	43931176	0.3061
2	43939525	43939525	0.4031
2	43939530	43939530	0
2	44071625	44071625	0.1915
2	44071639	44071639	0.1864
2	44071743	44071743	0.3117
2	44079004	44079004	0.274
2	44102491	44102491	0.2525
2	44152180	44152180	0.3131
2	44209477	44209477	0.7925
2	47133055	47133055	0.3193
2	47301029	47301029	0.1351
2	47739551	47739551	0.3178
2	48602186	48602186	0.6377
2	48756682	48756682	0.5833
2	48757105	48757105	0.3521
2	48808882	48808882	0.2667
2	48808898	48808898	0.2593
2	48873662	48873662	0.6852
2	48873925	48873925	0.6667
2	48906625	48906625	0.6437
2	48960032	48960032	0.6923
2	49003458	49003458	0.2857
2	50201110	50201110	0.74
2	54041934	54041934	0.7
2	54041983	54041983	0.3544
2	54093956	54093956	0.3457
2	54127041	54127041	0.3167
2	54756740	54756740	0.6321
2	54886347	54886347	0.7312
2	55177822	55177822	0.7759
2	55404794	55404794	0.675
2	55599655	55599655	0.6813
2	60687959	60687959	0.4
2	61175312	61175312	0.6857
2	61304271	61304271	0.6667
2	61577435	61577435	0.6719
2	61647901	61647901	0.2706
2	62081217	62081217	0.3778
2	62733189	62733189	0.65
2	62733253	62733253	0.7097
2	63170921	63170921	0.6957
2	63283178	63283178	0.7288
2	63609017	63609017	0.7857
2	63631830	63631830	0.7455
2	64083480	64083480	0
2	64139834	64139834	0.6977
2	65248271	65248271	0.7273
2	68480137	68480137	0.254
2	68511584	68511584	0.6977
2	68607947	68607947	0.6667
2	69298817	69298817	0.2889
2	69362161	69362161	0.6
2	71036482	71036482	0.6667
2	71058184	71058184	0.3269
2	71058835	71058835	0.7179
2	71061001	71061001	0.6098
2	71211989	71211989	0.6125
2	71304738	71304738	0.6481
2	71365676	71365676	0.275
2	71633275	71633275	0.7423
2	71633389	71633389	0.6707
2	71742892	71742892	0.7949
2	71747899	71747899	0.2745
2	71780906	71780906	0.6786
2	71838597	71838597	0.2532
2	71909822	71909822	0.6429
2	73339708	73339708	0.377
2	73900065	73900065	0.6567
2	74643215	74643215	0.6429
2	74755410	74755410	0.1667
2	75099381	75099381	0.3017
2	75101454	75101454	0.3514
2	75107367	75107367	0.3077
2	75882399	75882399	0.6774
2	79254261	79254261	0.3824
2	79255325	79255325	0.3214
2	80801346	80801346	0.2909
2	84926756	84926756	0.6279
2	85133216	85133216	0.7524
2	85769711	85769711	0.3111
2	85780536	85780536	0.3636
2	85806266	85806266	0.2195
2	85808737	85808737	0.2947
2	85824084	85824084	0.3962
2	85824251	85824251	0.3824
2	85846329	85846329	0.3571
2	85890753	85890753	0.2308
2	85894308	85894308	0.6026
2	85924729	85924729	0.5909
2	85925529	85925529	0.7019
2	85925756	85925756	0.6327
2	86094686	86094686	0.6383
2	86107987	86107987	0.3188
2	86259443	86259443	0.7419
2	86371883	86371883	0.5122
2	86433240	86433240	0.6944
2	86440718	86440718	0.3611
2	86479035	86479035	0.2716
2	86509267	86509267	0.2095
2	86979093	86979093	0.6538
2	87414330	87414330	0.3402
2	88396174	88396174	0.3939
2	88861757	88861757	0.5686
2	89156948	89156948	0.275
2	89292182	89292182	0.1528
2	89292201	89292201	0.1754
2	89292401	89292401	0.1282
2	95537572	95537572	0.3
2	95537622	95537622	0.3485
2	95947085	95947085	0.7241
2	96604730	96604730	0.3265
2	96604785	96604785	0.2308
2	96646448	96646448	0.6364
2	96993757	96993757	0.7303
2	96993884	96993884	0.7083
2	97020049	97020049	0.5962
2	97030247	97030247	0.6935
2	97643576	97643576	0.6979
2	97814956	97814956	0.6232
2	99149946	99149946	0.7021
2	99226173	99226173	0.6
2	99272802	99272802	0.5778
2	99695097	99695097	0.6143
2	99771533	99771533	0.3611
2	99778985	99778985	0.2593
2	99812070	99812070	0.2973
2	99992822	99992822	0.6923
2	99995517	99995517	0.64
2	99995804	99995804	0.6333
2	100021184	100021184	0.6847
2	100055506	100055506	0.6562
2	100058870	100058870	0.6038
2	100916306	100916306	0.2455
2	100916315	100916315	0.243
2	101010082	101010082	0.2982
2	101031561	101031561	0.2677
2	101086966	101086966	0.7018
2	101591304	101591304	0.6176
2	101594191	101594191	0.717
2	101627925	101627925	0.6889
2	101638828	101638828	0.6364
2	102029548	102029548	0.716
2	102067083	102067083	0.2373
2	102509705	102509705	0.2466
2	102968075	102968075	0.6786
2	102968211	102968211	0.6333
2	102968212	102968212	0.6333
2	102968285	102968285	0.62
2	102968356	102968356	0.5902
2	102968362	102968362	0.6
2	105859249	105859249	0.72
2	105889349	105889349	0.3302
2	105897003	105897003	0.6667
2	105924510	105924510	0.7442
2	106013147	106013147	0.6711
2	107084739	107084739	0.2581
2	109429146	109429146	0.7
2	110373197	110373197	0.7079
2	112754720	112754720	0.2917
2	113346413	113346413	0.3696
2	113346480	113346480	0.25
2	113404708	113404708	0.68
2	113789316	113789316	0.7108
2	113816940	113816940	0.661
2	113816942	113816942	0.6557
2	113875565	113875565	0.7363
2	113888579	113888579	0.6623
2	114392716	114392716	0.2687
2	118743630	118743630	0.383
2	119732042	119732042	0.3516
2	119749477	119749477	0.6575
2	119988565	119988565	0.7797
2	120078689	120078689	0.1942
2	120885310	120885310	0.3218
2	122484976	122484976	0.3738
2	125192068	125192068	0.7222
2	127816743	127816743	0.7895
2	127826632	127826632	0.6364
2	127828320	127828320	0.2353
2	127953054	127953054	0.7949
2	128079806	128079806	0.6863
2	128176040	128176040	0.6429
2	128184770	128184770	0.6585
2	128369896	128369896	0.6585
2	128401091	128401091	0.6571
2	128495645	128495645	0.2419
2	128939799	128939799	0.6512
2	128939817	128939817	0.6111
2	129075961	129075961	0.6596
2	129076016	129076016	0.7679
2	130897218	130897218	0.65
2	130897234	130897234	0.28
2	130900188	130900188	0.3152
2	130925088	130925088	0.3175
2	130930819	130930819	0.2317
2	130939348	130939348	0.1728
2	130951581	130951581	0.3404
2	130951584	130951584	0.3529
2	131100496	131100496	0.65
2	131100734	131100734	0.7027
2	131672950	131672950	0.2353
2	131673577	131673577	0.7576
2	131674285	131674285	0.2364
2	132022031	132022031	0.625
2	132200256	132200256	0.1282
2	132200307	132200307	0.2899
2	132238043	132238043	0.7619
2	132275343	132275343	0.3091
2	133014602	133014602	0.4301
2	133014612	133014612	0.4713
2	133539566	133539566	0.3077
2	133541107	133541107	0.3556
2	133554288	133554288	0.2628
2	135740876	135740876	0.6449
2	136393658	136393658	0.3373
2	136545844	136545844	0.7101
2	136552188	136552188	0.3229
2	136561735	136561735	0.3118
2	136569848	136569848	0.7553
2	138030271	138030271	0.3475
2	138420996	138420996	0.3455
2	138434130	138434130	0.6911
2	141032088	141032088	0.6961
2	141260668	141260668	0.7288
2	141274576	141274576	0.2153
2	141751592	141751592	0.322
2	144194565	144194565	0.2984
2	145270883	145270883	0.5913
2	145277924	145277924	0.2759
2	153405594	153405594	0.3085
2	153435434	153435434	0.6667
2	158443889	158443889	0.7377
2	159166069	159166069	0.6606
2	160261387	160261387	0.6182
2	160289863	160289863	0.322
2	160604812	160604812	0.2899
2	160605268	160605268	0.2234
2	160639970	160639970	0.2245
2	162696414	162696414	0.7053
2	163128824	163128824	0.7119
2	163208893	163208893	0.7045
2	165424837	165424837	0.1765
2	165476253	165476253	0.6667
2	166018901	166018901	0.2466
2	166019384	166019384	0.3537
2	166179650	166179650	0.2093
2	166234076	166234076	0.6496
2	166535918	166535918	0.65
2	166611086	166611086	0.7025
2	166740578	166740578	0.3088
2	167144974	167144974	0.375
2	167144995	167144995	0.2794
2	167145142	167145142	0.3818
2	167262169	167262169	0.3103
2	167262353	167262353	0.405
2	167262939	167262939	0.2857
2	167269629	167269629	0.3684
2	169681151	169681151	0.3182
2	169707428	169707428	0.2301
2	169721377	169721377	0.3198
2	170027039	170027039	0.7975
2	170053580	170053580	0.5851
2	170055255	170055255	0.6667
2	170082013	170082013	0.3182
2	170096018	170096018	0.3516
2	170099895	170099895	0.2881
2	170099899	170099899	0.2951
2	170403030	170403030	0.7033
2	170463551	170463551	0.6556
2	170493103	170493103	0.3121
2	170493863	170493863	0.3056
2	170762566	170762566	0.7037
2	170865442	170865442	0.1864
2	171070912	171070912	0.4043
2	171073887	171073887	0.2574
2	171240249	171240249	0.3333
2	171260797	171260797	0.2222
2	171572940	171572940	0.7255
2	171649402	171649402	0.5645
2	171910313	171910313	0.6066
2	172966250	172966250	0.2697
2	173686663	173686663	0.6533
2	174055646	174055646	0.6774
2	175629021	175629021	0.7692
2	176043097	176043097	0.1875
2	176964904	176964904	0.7
2	176965086	176965086	0.5769
2	178482594	178482594	0.6538
2	181854692	181854692	0.3061
2	182430120	182430120	0.6111
2	182468855	182468855	0.6991
2	183088584	183088584	0.3367
2	183799558	183799558	0.3008
2	183817957	183817957	0.6486
2	183998237	183998237	0.2429
2	185798504	185798504	0.2917
2	185801747	185801747	0.3364
2	185802363	185802363	0.3017
2	186656840	186656840	0.697
2	186658089	186658089	0.7368
2	186661399	186661399	0.6566
2	186672527	186672527	0.6636
2	187370673	187370673	0.6526
2	187498107	187498107	0.6638
2	187692908	187692908	0.7444
2	187693003	187693003	0.5679
2	187697883	187697883	0.6071
2	187697996	187697996	0.6101
2	187698707	187698707	0.6782
2	187698751	187698751	0.2973
2	190557894	190557894	0.6271
2	191839539	191839539	0.622
2	192160839	192160839	0.3846
2	192160875	192160875	0.3188
2	192214833	192214833	0.6851
2	192214966	192214966	0.6918
2	197297941	197297941	0.4444
2	197761824	197761824	0.62
2	198263146	198263146	0.3023
2	198950029	198950029	0.2442
2	200245245	200245245	0.6042
2	200625581	200625581	0.3095
2	201253956	201253956	0.6462
2	201354935	201354935	0.7273
2	201355106	201355106	0.1944
2	201397724	201397724	0.6371
2	201462174	201462174	0.25
2	202025621	202025621	0.4167
2	202150089	202150089	0.283
2	202622509	202622509	0.1594
2	202626273	202626273	0.5352
2	202633582	202633582	0.2759
2	202939654	202939654	0.8667
2	202964380	202964380	0.7333
2	203052947	203052947	0.6455
2	203838175	203838175	0.2921
2	204073414	204073414	0.2609
2	204154552	204154552	0.2885
2	204591408	204591408	0.7391
2	206041249	206041249	0
2	206364737	206364737	0.3455
2	206480393	206480393	0.625
2	206628481	206628481	0
2	206659474	206659474	0.6
2	207820276	207820276	0.7049
2	207824384	207824384	0.675
2	207825656	207825656	0.6552
2	208133995	208133995	0.2522
2	208477852	208477852	0.4286
2	208477956	208477956	0.3085
2	208478055	208478055	0.25
2	208841964	208841964	0.7037
2	209307104	209307104	0.3143
2	210636854	210636854	0.6667
2	210678385	210678385	0.5972
2	210678386	210678386	0.5972
2	212251864	212251864	0.464
2	212295875	212295875	0.6522
2	215102884	215102884	0.2037
2	215632155	215632155	0.3
2	215632192	215632192	0.3
2	215674224	215674224	0.3908
2	215812297	215812297	0.2283
2	215928972	215928972	0.3061
2	216878008	216878008	0.8696
2	218669225	218669225	0.662
2	218695146	218695146	0.3291
2	218745685	218745685	0.661
2	219000310	219000310	0.661
2	219140288	219140288	0.7143
2	219143229	219143229	0.7907
2	219146607	219146607	0.62
2	219222733	219222733	0.7206
2	219249013	219249013	0.2041
2	219544388	219544388	0.6333
2	219555262	219555262	0.6214
2	219563602	219563602	0.7179
2	219602499	219602499	0.6486
2	219602819	219602819	0.6512
2	219610433	219610433	0.6024
2	219695487	219695487	0.2698
2	219867674	219867674	0.1884
2	219920037	219920037	0.6548
2	219941063	219941063	0.6263
2	220348751	220348751	0.75
2	220353532	220353532	0.2727
2	220354108	220354108	0.6842
2	220354365	220354365	0.7073
2	220356449	220356449	0.5806
2	220356520	220356520	0.5758
2	220379560	220379560	0.3556
2	220399951	220399951	0.2308
2	220404484	220404484	0.6364
2	220404648	220404648	0.2258
2	220404726	220404726	0.359
2	220405230	220405230	0.3143
2	220414019	220414019	0.3462
2	220422774	220422774	0.3594
2	225346646	225346646	0.7333
2	225362478	225362478	0.7234
2	227660544	227660544	0.1429
2	227661097	227661097	0.2558
2	228111600	228111600	0.6406
2	228228462	228228462	0.2979
2	228416712	228416712	0.3182
2	228476140	228476140	0.3529
2	230092723	230092723	0.3
2	230668858	230668858	0.7174
2	231076289	231076289	0.2429
2	231077676	231077676	0.6232
2	231110582	231110582	0.75
2	231222675	231222675	0.3037
2	231333763	231333763	0.5921
2	231333834	231333834	0.6667
2	231334216	231334216	0.617
2	231742711	231742711	0.6735
2	231775094	231775094	0.3495
2	232196564	232196564	0.7222
2	232196597	232196597	0.6964
2	232263127	232263127	0.717
2	232326801	232326801	0.6238
2	233201328	233201328	0.3333
2	233272095	233272095	0.614
2	233396025	233396025	0.3438
2	233438786	233438786	0.5932
2	233633460	233633460	0.6071
2	233712296	233712296	0.2703
2	233757679	233757679	0.2308
2	233899126	233899126	0.2222
2	234054873	234054873	0.1867
2	234055004	234055004	0.675
2	234066969	234066969	0.7073
2	234115337	234115337	0.4737
2	234171812	234171812	0.3357
2	234386018	234386018	0.5758
2	234386134	234386134	0.5965
2	234394569	234394569	0.725
2	234432017	234432017	0.6016
2	234449316	234449316	0.3647
2	234469664	234469664	0.303
2	234601669	234601669	0.2174
2	234601965	234601965	0.2
2	234602202	234602202	0.2429
2	234637912	234637912	0.375
2	234638249	234638249	0.3182
2	234663649	234663649	0.2877
2	234704318	234704318	0.7108
2	234725502	234725502	0.625
2	234727250	234727250	0.6849
2	234728078	234728078	0.6735
2	234737347	234737347	0.2364
2	234737372	234737372	0.22
2	234905078	234905078	0.2316
2	236685678	236685678	0.6721
2	237032607	237032607	0.7746
2	237032703	237032703	0.7727
2	237149941	237149941	0.3205
2	238243292	238243292	0.3077
2	238244781	238244781	0.6
2	238244923	238244923	0.6618
2	238249630	238249630	0.4688
2	238249717	238249717	0.6462
2	238257078	238257078	0.6296
2	238257228	238257228	0.6423
2	238261112	238261112	0.3077
2	238261113	238261113	0.3019
2	238903399	238903399	0.6053
2	239039057	239039057	0.3571
2	239039779	239039779	0.2899
2	239039896	239039896	0.4375
2	239040218	239040218	0.2245
2	239059484	239059484	0.2857
2	239344412	239344412	0.625
2	240029736	240029736	0.2985
2	240055901	240055901	0.3235
2	240078488	240078488	0.7375
2	240098068	240098068	0.8029
2	240111521	240111521	0.7368
2	240500170	240500170	0.7632
2	240500173	240500173	0.2368
2	240500437	240500437	0.3478
2	240957243	240957243	0.7204
2	240964714	240964714	0.6719
2	240982228	240982228	0.5441
2	240985099	240985099	0.7619
2	241401741	241401741	0.4545
2	241558397	241558397	0.48
2	241570249	241570249	0.619
2	241621866	241621866	0.7647
2	241627928	241627928	0.283
2	241631665	241631665	0.6087
2	241813453	241813453	0.7778
2	241831005	241831005	0.7436
2	241872597	241872597	0.5769
2	241898824	241898824	0.6667
2	241904001	241904001	0.7727
2	242011330	242011330	0.2963
2	242139491	242139491	0.3226
2	242141719	242141719	0.2812
2	242572846	242572846	0.3605
2	242606036	242606036	0.3378
2	242610773	242610773	0.3226
2	242613133	242613133	0.2234
2	242618050	242618050	0.3036
2	242674803	242674803	0.6154
2	242674959	242674959	0.6731
2	242742875	242742875	0.614
3	3076284	3076284	0.6567
3	3115478	3115478	0.3039
3	3115514	3115514	0.2889
3	3178322	3178322	0.6753
3	3887876	3887876	0.6462
3	4358210	4358210	0.69
3	4403837	4403837	0.3091
3	4562667	4562667	0.6552
3	4712413	4712413	0.6267
3	4942300	4942300	0.3145
3	5241309	5241309	0.6293
3	6828348	6828348	0.4186
3	7620789	7620789	0.6883
3	8556617	8556617	0.7
3	8809184	8809184	0.3469
3	9036010	9036010	0.2241
3	9870857	9870857	0.32
3	9876919	9876919	0.6512
3	9920138	9920138	0.2679
3	9934605	9934605	0.7857
3	9952706	9952706	0.7609
3	9952788	9952788	0.7436
3	9956279	9956279	0.5588
3	9959713	9959713	0.6765
3	9960070	9960070	0.6591
3	9965745	9965745	0.5962
3	9991101	9991101	0.3
3	9991163	9991163	0.3
3	10044626	10044626	0.3457
3	10081545	10081545	0.3393
3	10091035	10091035	0.4062
3	10107520	10107520	0.2941
3	10219510	10219510	0.6571
3	10276163	10276163	0.3864
3	10382148	10382148	0.3559
3	10387059	10387059	0.3818
3	10400643	10400643	0.2414
3	10413715	10413715	0.25
3	10442779	10442779	0.5833
3	10443827	10443827	0.3065
3	12413339	12413339	0.2432
3	12779685	12779685	0.2727
3	12877704	12877704	0.3366
3	12962074	12962074	0.6875
3	13612936	13612936	0.6316
3	13670481	13670481	0.3077
3	13670536	13670536	0.3095
3	13679203	13679203	0.6923
3	13896140	13896140	0.5857
3	13896284	13896284	0.7286
3	14105882	14105882	0.3095
3	14180633	14180633	0.2973
3	14186757	14186757	0.3205
3	14187449	14187449	0.2069
3	14220095	14220095	0.3118
3	14552994	14552994	0.3226
3	14555216	14555216	0.449
3	14712473	14712473	0.2558
3	14724413	14724413	0.2875
3	14939479	14939479	0.6731
3	14940275	14940275	0.4444
3	15115478	15115478	0.2857
3	15115872	15115872	0.434
3	15117125	15117125	0.3619
3	15476011	15476011	0.381
3	16327855	16327855	0.2162
3	16364919	16364919	0.642
3	16638963	16638963	0.3458
3	17209195	17209195	0.7941
3	17275173	17275173	0.2353
3	18058059	18058059	0.6977
3	18058093	18058093	0.6667
3	18392819	18392819	0.3077
3	18427924	18427924	0.6721
3	19959756	19959756	0.6275
3	20042834	20042834	0.2979
3	20043502	20043502	0.3083
3	20043531	20043531	0.29
3	20113830	20113830	0.662
3	21462880	21462880	0.1935
3	27204052	27204052	0.5962
3	27243045	27243045	0.5263
3	27296796	27296796	0.5161
3	27296822	27296822	0.541
3	27326097	27326097	0.6415
3	27332177	27332177	0.2544
3	27424799	27424799	0.378
3	27442336	27442336	0.2373
3	27446285	27446285	0.4507
3	27472936	27472936	0.3824
3	27473066	27473066	0.3404
3	29804487	29804487	0.2857
3	32032397	32032397	0.6173
3	33434128	33434128	0.7037
3	33879770	33879770	0.685
3	35725250	35725250	0.7528
3	35779750	35779750	0.625
3	37366459	37366459	0.3246
3	37512646	37512646	0.2759
3	37512647	37512647	0.2759
3	37574951	37574951	0.6788
3	38052725	38052725	0.3226
3	38357961	38357961	0.6316
3	38645420	38645420	0.6133
3	39111140	39111140	0.6316
3	39139910	39139910	0.7
3	39161456	39161456	0.678
3	39180263	39180263	0.3269
3	39188182	39188182	0.7647
3	39435865	39435865	0.3671
3	39453160	39453160	0.3478
3	40231883	40231883	0.28
3	40251392	40251392	0.375
3	40286017	40286017	0.5714
3	40523832	40523832	0.5789
3	41960006	41960006	0.3364
3	42251329	42251329	0.431
3	42304784	42304784	0.2075
3	42448471	42448471	0.6739
3	42568929	42568929	0.2222
3	42599091	42599091	0.3231
3	42610515	42610515	0.2703
3	42679497	42679497	0.6327
3	42679777	42679777	0.6436
3	42735274	42735274	0.2794
3	42906592	42906592	0
3	42956273	42956273	0.6557
3	43074430	43074430	0.5882
3	43097765	43097765	0.6
3	43121559	43121559	0.5455
3	44283808	44283808	0.3559
3	44612050	44612050	0.4107
3	44612895	44612895	0.2676
3	44871505	44871505	0.25
3	44906606	44906606	0.5781
3	44948479	44948479	0.6429
3	45052775	45052775	0.5714
3	45077123	45077123	0.4194
3	45637253	45637253	0.4848
3	45637439	45637439	0.6667
3	45754685	45754685	0.5741
3	45837886	45837886	0.67
3	45999910	45999910	0.3043
3	46008790	46008790	0.6491
3	46009864	46009864	0.7353
3	46399798	46399798	0.5867
3	46449978	46449978	0.6364
3	46450070	46450070	0.7403
3	46593062	46593062	0.6842
3	46722692	46722692	0.2424
3	46723551	46723551	0.3372
